dstport,protocol,tag
55449,sdrp,email
17177,micp (deprecated),sv_P3
27384,leaf-2,sv_P2
54272,stp,sv_P2
15190,nsfnet-igp,sv_P5
48383,sdrp,sv_P1
44427,narp,sv_P2
14476,udp,sv_P5
40094,narp,sv_P3
61757,idpr-cmtp,sv_P3
51543,ipcomp,sv_P3
25348,sat-expak,sv_P2
16721,netblt,email
28801,3pc,sv_P1
8969,rohc,sv_P1
49389,cphb,sv_P3
8216,wb-expak,sv_P3
24003,igmp,sv_P4
36806,br-sat-mon,sv_P2
38936,xns-idp,sv_P2
20418,ipv4,sv_P2
40242,ipip,email
27193,mpls-in-ip,sv_P3
13207,bna,email
50954,manet,sv_P3
10879,sprite-rpc,sv_P4
26153,ipv6-opts,sv_P5
24987,nvp-ii,sv_P1
25256,sm (deprecated),sv_P5
21262,ggp,sv_P3
41037,ipv6-route,email
10629,tp++,sv_P3
56596,sun-nd,sv_P3
41847,tcf,sv_P1
63535,aris,sv_P3
53492,crudp,sv_P3
21550,smp,email
35057,udplite,sv_P1
14424,xns-idp,sv_P5
25082,netblt,email
46415,i-nlsp,sv_P4
37829,qnx,sv_P4
12648,tcp,sv_P1
44336,uti,sv_P3
8606,vmtp,sv_P5
40735,igmp,sv_P5
43557,sps,sv_P3
1406,gre,sv_P1
30543,cbt,sv_P2
14890,eigrp,email
21445,aggfrag,sv_P1
20389,rsvp-e2e-ignore,sv_P4
28563,ipip,sv_P1
44461,igp,sv_P2
23427,micp (deprecated),email
26981,ipv6-route,sv_P5
30907,hmp,sv_P5
51351,pipe,email
49381,cpnx,email
18800,hopopt,sv_P1
63192,pup,sv_P1
45095,mpls-in-ip,sv_P1
33840,mpls-in-ip,sv_P5
34577,tcp,sv_P1
11489,trunk-2,sv_P2
44692,pnni,sv_P2
38941,aris,email
22738,fire,sv_P2
808,visa,sv_P2
54262,mtp,sv_P2
43421,crudp,sv_P4
17142,scc-sp,sv_P1
14427,pnni,sv_P4
18776,ipv4,sv_P2
44196,tp++,sv_P4
33542,rdp,sv_P1
32524,emcon,sv_P5
37981,crudp,sv_P4
8929,encap,sv_P1
3974,pim,email
8686,swipe (deprecated),sv_P2
21883,idrp,sv_P2
29656,manet,email
58122,cftp,sv_P5
43281,leaf-2,sv_P4
62056,min-ipv4,email
23261,cphb,sv_P2
40461,sat-expak,email
25560,ifmp,sv_P5
62535,sun-nd,email
38299,vmtp,sv_P1
21249,rvd,sv_P2
61427,ipcv,sv_P3
54712,mtp,sv_P3
40665,argus (deprecated),sv_P4
36613,wb-expak,sv_P5
961,cphb,sv_P4
22154,hmp,sv_P1
60201,aggfrag,sv_P2
55290,ipip,sv_P3
28381,gre,email
4984,mpls-in-ip,email
37501,i-nlsp,sv_P1
18134,ipv6-icmp,sv_P4
4215,sctp,sv_P5
49239,ipv4,sv_P2
64685,mfe-nsp,sv_P1
15695,etherip,sv_P3
28955,mpls-in-ip,sv_P5
63213,uti,sv_P5
5364,dgp,email
27270,ippc,email
5875,dgp,sv_P3
22600,ddx,sv_P2
21565,xns-idp,sv_P5
2146,ddp,sv_P4
49668,ipcomp,email
58284,prm,sv_P2
62770,idrp,sv_P4
16914,manet,email
12137,tcp,sv_P1
30340,dsr,sv_P3
23648,rsvp-e2e-ignore,sv_P4
54413,tcf,sv_P1
38854,sps,email
7008,ipv6-route,sv_P5
17827,ah,email
7153,chaos,sv_P4
17119,udplite,sv_P2
14422,wesp,sv_P3
55356,br-sat-mon,sv_P3
41733,ippc,sv_P1
26030,leaf-2,sv_P1
25014,merit-inp,sv_P5
63094,ipv6,sv_P3
6089,dccp,sv_P3
21051,micp (deprecated),email
53006,aris,sv_P1
819,bbn-rcc-mon,sv_P5
8226,leaf-1,sv_P1
57853,iplt,sv_P2
32524,sun-nd,sv_P4
57285,sun-nd,sv_P1
5849,leaf-1,sv_P2
26166,encap,email
33711,st,sv_P2
33832,udplite,sv_P2
64040,dcn-meas,sv_P4
17343,hip,email
55268,sctp,sv_P5
20982,ddx,sv_P1
40576,gre,sv_P2
17949,min-ipv4,sv_P1
30886,scc-sp,sv_P2
44001,rvd,sv_P4
7618,emcon,sv_P1
31380,sprite-rpc,email
23488,ah,sv_P1
35442,snp,email
29661,bna,sv_P5
35987,bbn-rcc-mon,sv_P4
26570,compaq-peer,sv_P4
35730,mfe-nsp,sv_P2
6820,kryptolan,sv_P1
414,dcn-meas,sv_P3
25748,aggfrag,sv_P3
52562,emcon,sv_P1
65322,sat-mon,sv_P3
57304,rdp,email
62007,wb-expak,sv_P3
62007,xns-idp,sv_P2
35265,rvd,sv_P4
6617,crtp,sv_P1
1226,aggfrag,sv_P1
39254,rsvp,sv_P4
44149,hmp,sv_P5
5580,larp,sv_P3
65397,shim6,sv_P3
49232,pup,sv_P4
9965,xnet,sv_P4
36005,udplite,email
20504,fire,email
31646,snp,sv_P4
60715,dsr,sv_P4
19770,ipv6-route,sv_P1
2010,egp,email
52772,qnx,sv_P4
34266,isis over ipv4,sv_P1
65503,dsr,sv_P5
52803,hmp,sv_P3
17634,ipv6-icmp,sv_P3
43199,fire,sv_P5
16304,scc-sp,email
10098,ah,sv_P1
20646,rsvp,email
28610,aggfrag,sv_P5
22070,ifmp,email
34537,cphb,sv_P3
35710,emcon,sv_P2
5854,ptp,sv_P4
58900,icmp,sv_P3
36930,scc-sp,sv_P3
6962,iptm,sv_P2
11081,ddp,sv_P2
49149,ggp,sv_P1
38561,wesp,sv_P5
25159,xtp,sv_P2
42908,ax.25,sv_P5
10983,srp,sv_P3
53717,snp,email
9718,ipx-in-ip,sv_P5
57897,trunk-1,email
44415,vmtp,sv_P4
16764,st,sv_P5
44913,xtp,sv_P2
19024,bna,sv_P5
5897,aris,sv_P1
40353,pgm,sv_P2
25675,ipv6-route,sv_P3
9748,trunk-1,sv_P4
43117,min-ipv4,sv_P1
63555,cftp,email
24603,icmp,sv_P4
61334,compaq-peer,sv_P5
51335,nsfnet-igp,sv_P4
27271,tlsp,sv_P3
30925,xtp,sv_P2
13047,shim6,sv_P1
2906,ggp,email
27677,ipcomp,sv_P5
51507,scps,sv_P1
49291,wb-expak,sv_P4
51998,igp,sv_P5
43400,stp,sv_P4
21989,pnni,sv_P2
2551,crtp,sv_P2
16237,xnet,sv_P3
8044,hmp,sv_P3
6784,ipv4,sv_P1
57950,sctp,sv_P1
38850,tcp,sv_P1
32808,sat-mon,sv_P4
258,snp,email
19856,min-ipv4,sv_P5
28440,udp,sv_P5
54503,nsfnet-igp,sv_P2
34685,dcn-meas,sv_P5
23283,wsn,sv_P5
13433,vrrp,sv_P4
14780,prm,sv_P2
44439,iso-tp4,sv_P2
48950,ipcomp,sv_P5
42192,fc,sv_P5
46395,rdp,sv_P1
38051,tcf,sv_P5
1758,igmp,email
31702,rsvp,sv_P4
47644,pim,sv_P3
7725,ipv4,email
3562,cphb,sv_P5
62298,dsr,sv_P3
32471,netblt,sv_P1
30819,manet,sv_P5
36445,nvp-ii,sv_P1
8215,sat-mon,email
11597,xnet,sv_P2
55421,ipv6,sv_P5
27545,nsfnet-igp,sv_P2
31590,ddp,sv_P5
54227,cftp,sv_P2
46234,emcon,sv_P5
34331,nvp-ii,sv_P1
11887,uti,sv_P5
2870,pup,sv_P2
63993,ddp,sv_P3
43482,crudp,sv_P1
44605,tcp,sv_P2
53436,leaf-1,sv_P5
30856,pgm,email
40297,swipe (deprecated),sv_P1
30640,mfe-nsp,sv_P1
64778,cphb,email
38352,il,sv_P1
2267,qnx,sv_P5
2079,sun-nd,sv_P2
33837,ggp,sv_P5
51434,aggfrag,sv_P5
41795,compaq-peer,email
53891,ax.25,sv_P5
62654,l2tp,sv_P1
35889,rsvp,sv_P3
46289,ifmp,sv_P1
51003,wb-mon,sv_P1
14964,rdp,email
43305,ippc,email
14638,scps,sv_P2
5266,swipe (deprecated),email
40575,mux,sv_P5
40453,compaq-peer,sv_P1
37711,i-nlsp,sv_P3
52681,isis over ipv4,email
30871,trunk-1,sv_P2
6103,st,sv_P3
37094,wb-expak,sv_P1
34927,,sv_P3
60529,iptm,sv_P4
5146,br-sat-mon,sv_P4
63035,sps,sv_P1
57562,dsr,email
40763,sctp,sv_P3
37350,mobility header,sv_P2
14953,ipv6-opts,sv_P2
34318,br-sat-mon,email
56364,ipx-in-ip,sv_P3
51972,sat-mon,sv_P3
53352,sscopmce,sv_P1
57470,sscopmce,sv_P5
60549,pim,sv_P2
8470,ddx,sv_P5
53339,a/n,sv_P5
4716,hip,sv_P4
17049,prm,sv_P2
8967,rsvp-e2e-ignore,sv_P4
18245,snp,sv_P4
31613,hmp,sv_P1
59285,mobility header,sv_P5
46075,dgp,sv_P5
20926,tlsp,sv_P1
13196,crtp,sv_P5
26487,chaos,sv_P2
53189,ipv6,sv_P3
31777,il,sv_P3
46281,srp,sv_P5
52292,ddx,email
16099,netblt,sv_P4
38159,tcf,email
4871,il,email
4800,wesp,sv_P5
753,mtp,sv_P4
18761,gre,sv_P5
30380,compaq-peer,sv_P5
19654,rsvp-e2e-ignore,sv_P2
2593,,sv_P2
46297,trunk-2,email
51008,sctp,sv_P2
13914,mobility header,email
26359,crtp,sv_P4
16854,dcn-meas,sv_P2
47867,kryptolan,sv_P4
44056,rohc,sv_P4
15758,ipcv,sv_P2
38486,vines,sv_P4
10044,sun-nd,sv_P2
27923,sdrp,sv_P4
57486,shim6,sv_P3
44532,merit-inp,sv_P3
34368,mfe-nsp,sv_P5
30634,vrrp,sv_P5
50361,sctp,sv_P5
42134,ifmp,sv_P1
62386,crtp,sv_P1
36019,ethernet,sv_P5
16689,scps,sv_P2
38327,tlsp,email
18536,qnx,email
44606,crtp,sv_P1
47631,kryptolan,email
63513,udplite,sv_P4
4909,sdrp,email
44222,xnet,sv_P4
13228,iso-tp4,email
52786,ddx,sv_P3
30088,st,sv_P3
29966,crudp,sv_P4
21334,qnx,sv_P3
4577,rohc,sv_P5
19691,,email
1270,ipv6-nonxt,email
13235,mobility header,sv_P5
23487,visa,sv_P3
33550,udplite,sv_P1
34073,dcn-meas,sv_P2
52274,,email
48747,ipip,sv_P4
1218,ipv6-route,sv_P3
32260,iso-ip,sv_P1
24002,udplite,sv_P5
17802,irtp,sv_P2
2738,manet,sv_P1
41240,br-sat-mon,sv_P1
64305,,sv_P1
5826,nvp-ii,email
10395,idpr-cmtp,sv_P1
5954,ippc,sv_P3
45126,wesp,sv_P3
23475,smp,sv_P1
63443,mux,sv_P3
55458,idrp,sv_P5
48650,secure-vmtp,sv_P4
51151,iplt,sv_P2
8596,sm (deprecated),sv_P1
33417,wb-mon,sv_P1
54831,wb-expak,sv_P2
29658,icmp,email
42429,qnx,sv_P4
3867,narp,sv_P2
29053,,email
29418,gre,sv_P3
46635,rsvp-e2e-ignore,sv_P4
14451,ipv6,sv_P1
19031,idrp,sv_P3
7885,,sv_P2
39721,st,sv_P4
52584,micp (deprecated),sv_P1
65510,ipcomp,email
51221,larp,sv_P2
48050,fc,sv_P4
51998,ipv6-nonxt,email
18346,ddx,email
57388,prm,email
14040,mpls-in-ip,sv_P2
59419,idpr,sv_P3
32717,sscopmce,sv_P3
40856,mpls-in-ip,sv_P4
57106,nvp-ii,sv_P1
61812,ippc,sv_P2
54421,rsvp,sv_P1
43489,eigrp,sv_P3
49709,sprite-rpc,sv_P5
22802,rvd,sv_P4
9798,igmp,sv_P2
54339,dcn-meas,sv_P2
29,esp,email
42168,idrp,email
18917,nsh,email
7309,snp,email
64451,micp (deprecated),sv_P1
29937,mfe-nsp,sv_P2
31537,eigrp,sv_P5
30772,sat-mon,sv_P2
19334,ax.25,sv_P2
61230,swipe (deprecated),sv_P4
43638,sat-mon,sv_P2
53554,skip,sv_P5
63571,chaos,sv_P1
3183,min-ipv4,sv_P5
38092,udplite,sv_P2
19154,mtp,sv_P4
54615,ipv6-nonxt,email
13575,irtp,sv_P2
6833,sctp,sv_P5
63542,crtp,sv_P2
43305,ptp,sv_P4
37570,sps,sv_P5
23054,ipcv,sv_P3
60951,dccp,sv_P4
63128,iso-tp4,sv_P2
6999,ipx-in-ip,sv_P2
20561,min-ipv4,sv_P1
49908,ipv6,sv_P1
55821,aggfrag,email
28432,sat-expak,sv_P5
10845,icmp,sv_P5
35878,wesp,sv_P1
50240,trunk-1,sv_P1
46331,mobility header,sv_P4
18224,sat-expak,sv_P2
50500,compaq-peer,sv_P3
12818,pgm,sv_P1
35722,aggfrag,sv_P5
62839,ethernet,sv_P4
39388,cphb,sv_P2
42915,cbt,sv_P5
13150,cbt,sv_P4
19519,3pc,sv_P5
6153,tcp,sv_P4
40272,mtp,sv_P2
41612,sm (deprecated),sv_P1
14928,sun-nd,email
10971,cftp,sv_P1
56992,fc,sv_P4
16894,isis over ipv4,email
51710,mpls-in-ip,sv_P2
15479,gre,sv_P5
54456,,sv_P3
35551,rvd,sv_P3
43765,nsfnet-igp,email
29240,,sv_P4
26906,uti,sv_P5
9435,swipe (deprecated),sv_P1
11285,ospfigp,sv_P3
4775,narp,sv_P2
26895,sm (deprecated),sv_P4
58068,xtp,sv_P2
34268,cpnx,email
12951,irtp,email
54953,a/n,sv_P2
24095,iatp,sv_P3
51856,bbn-rcc-mon,sv_P2
42843,icmp,sv_P1
32014,idpr-cmtp,sv_P3
40377,pim,sv_P2
42617,eigrp,sv_P3
1883,l2tp,sv_P2
13473,hmp,sv_P5
5475,nsfnet-igp,sv_P5
37081,wb-expak,sv_P1
47029,emcon,sv_P5
44718,tcp,sv_P4
55158,tlsp,sv_P4
33620,wsn,sv_P5
16983,trunk-1,sv_P3
9858,chaos,sv_P5
21495,gre,sv_P4
2515,idpr,sv_P2
31240,pgm,sv_P1
5135,iptm,sv_P3
3344,nsh,sv_P4
30898,gmtp,sv_P2
24241,sprite-rpc,email
54541,mux,sv_P1
39835,manet,sv_P5
45866,dgp,sv_P5
16334,crtp,sv_P3
58202,pnni,sv_P5
53517,,sv_P2
1232,smp,sv_P2
57461,hip,sv_P5
44579,ipx-in-ip,sv_P2
40633,vines,email
8974,cpnx,sv_P1
47879,netblt,email
44599,cftp,sv_P5
39840,pipe,email
15059,,sv_P3
49195,i-nlsp,sv_P3
21759,wsn,sv_P2
3709,sat-expak,email
49419,ippc,sv_P2
18400,chaos,sv_P4
54733,ifmp,sv_P2
46452,leaf-2,sv_P1
37214,wsn,sv_P5
34441,,sv_P2
9577,iso-ip,sv_P3
13708,uti,sv_P1
545,,sv_P2
50631,xnet,sv_P4
1704,nsh,sv_P1
32679,vmtp,sv_P4
7219,compaq-peer,sv_P1
35811,mfe-nsp,sv_P1
42885,sscopmce,sv_P5
8243,iptm,email
25384,gre,sv_P3
1039,cftp,sv_P4
55110,xtp,email
61164,aris,email
21461,iso-ip,sv_P2
28565,wb-mon,sv_P5
49765,leaf-1,sv_P5
57913,uti,sv_P5
51960,vrrp,sv_P3
1016,isis over ipv4,sv_P3
31543,pipe,sv_P2
32015,ipv6-nonxt,sv_P1
44288,vmtp,sv_P5
36862,rohc,sv_P1
21419,idpr,sv_P4
17253,i-nlsp,sv_P5
39402,,email
32520,mobility header,sv_P4
12627,rvd,sv_P1
4073,rsvp-e2e-ignore,sv_P2
9608,sat-mon,sv_P3
11015,,email
16299,dgp,sv_P2
25602,hip,email
15205,secure-vmtp,sv_P2
31555,gmtp,sv_P3
57867,ipip,email
57984,xns-idp,email
65296,visa,email
37998,pipe,sv_P1
40436,rohc,sv_P4
9908,cftp,sv_P3
40372,larp,sv_P4
13767,tcf,sv_P4
48901,gmtp,sv_P4
211,,email
59183,sm (deprecated),sv_P4
32246,bna,sv_P4
24466,vines,sv_P1
40557,iatp,sv_P2
42216,mpls-in-ip,sv_P5
33456,gre,sv_P5
46158,isis over ipv4,sv_P4
42783,mpls-in-ip,sv_P1
65202,visa,sv_P5
8422,argus (deprecated),sv_P4
15704,dgp,sv_P2
49753,wsn,email
41375,ddp,sv_P1
38610,iso-tp4,sv_P3
55979,xtp,sv_P3
6841,bbn-rcc-mon,sv_P2
25190,aris,sv_P3
51965,qnx,sv_P3
17083,xtp,sv_P1
40018,scc-sp,sv_P5
2683,cphb,sv_P3
64153,aris,sv_P4
18803,st,sv_P3
40380,tcp,sv_P5
41445,narp,sv_P2
9427,secure-vmtp,sv_P5
37832,xns-idp,sv_P1
48231,cbt,sv_P5
62916,gmtp,sv_P2
14567,wb-mon,sv_P4
50613,trunk-1,sv_P4
39267,cphb,sv_P2
55719,mpls-in-ip,sv_P4
50421,rvd,sv_P5
58837,cbt,sv_P2
22965,trunk-1,sv_P3
41385,bna,sv_P1
21527,snp,sv_P4
60008,,sv_P1
16054,cphb,sv_P2
53178,visa,sv_P4
34811,sat-expak,sv_P5
10863,wesp,email
7762,rvd,sv_P2
2868,mpls-in-ip,sv_P1
17270,mux,sv_P5
27621,,sv_P3
62786,encap,sv_P5
16185,smp,email
18676,argus (deprecated),sv_P4
12146,pnni,sv_P3
23774,dgp,email
50653,dccp,sv_P2
26963,min-ipv4,email
48129,ipv6,sv_P1
33174,dcn-meas,email
17862,ipv6-route,email
23510,netblt,sv_P2
21040,ggp,sv_P5
35765,dgp,sv_P1
21519,ippc,sv_P3
59238,hmp,sv_P3
5620,wb-expak,sv_P2
32940,ipv6-frag,email
55476,idrp,sv_P2
17002,ddx,sv_P3
46416,sprite-rpc,sv_P3
44228,dgp,sv_P2
48926,gre,email
45691,hmp,sv_P5
40180,hopopt,sv_P5
55655,srp,sv_P2
36322,igp,sv_P3
29129,dsr,sv_P2
24463,hip,sv_P1
14000,xns-idp,sv_P1
34346,pnni,sv_P2
11589,vines,sv_P4
940,qnx,sv_P2
32374,rsvp-e2e-ignore,sv_P3
4775,secure-vmtp,email
53552,ipx-in-ip,sv_P5
11157,etherip,sv_P1
46853,tlsp,email
37409,iso-ip,sv_P4
40577,wb-mon,email
46717,wesp,sv_P5
62398,ah,sv_P3
46486,sprite-rpc,sv_P1
3772,mobility header,email
42711,scc-sp,sv_P1
65066,cbt,sv_P5
23219,ifmp,email
61760,swipe (deprecated),sv_P4
24569,skip,sv_P1
53395,aggfrag,sv_P2
13376,pup,sv_P5
42232,srp,sv_P4
26904,idrp,sv_P3
61149,hmp,sv_P5
14013,l2tp,sv_P4
48174,egp,sv_P4
31655,,sv_P1
39823,idpr-cmtp,sv_P2
36744,wb-expak,email
20262,cbt,email
20034,hopopt,email
19517,tcf,sv_P5
17133,sun-nd,sv_P2
58389,idrp,sv_P5
19014,igp,sv_P4
17386,argus (deprecated),sv_P2
54060,icmp,sv_P2
42535,pgm,email
11428,cphb,email
20173,tp++,sv_P1
56636,emcon,sv_P3
18,udplite,sv_P1
25040,netblt,sv_P3
52004,udplite,sv_P2
51013,fc,sv_P5
48925,prm,sv_P5
12166,wesp,sv_P1
22266,hmp,sv_P5
16766,tcf,sv_P4
24911,ipx-in-ip,email
50473,fire,sv_P4
60802,pnni,sv_P3
44210,udp,sv_P5
54094,3pc,sv_P1
5996,udp,sv_P4
57823,sps,sv_P2
62862,manet,email
55835,hmp,sv_P1
36095,mobility header,sv_P3
36355,cbt,sv_P1
64959,nsfnet-igp,sv_P1
38982,pvp,sv_P3
11978,etherip,sv_P5
43522,l2tp,email
36349,mpls-in-ip,sv_P3
55701,ipv6-opts,sv_P1
57356,sdrp,sv_P4
11556,ipv6,sv_P5
39034,dccp,sv_P2
54814,ddx,sv_P2
3944,dccp,email
10746,ipv6-icmp,sv_P3
3167,sat-mon,email
15218,igp,sv_P1
24531,udplite,sv_P1
41795,ddp,email
52709,aggfrag,sv_P1
3337,min-ipv4,email
60428,ipcomp,sv_P5
15984,isis over ipv4,sv_P5
43811,sprite-rpc,email
16500,sscopmce,email
51648,cphb,sv_P4
65479,ipv6-nonxt,sv_P1
22092,stp,sv_P2
13416,pipe,sv_P4
13243,cbt,sv_P2
19688,chaos,email
58751,argus (deprecated),sv_P5
63441,crtp,sv_P3
31995,udplite,sv_P5
16228,vines,sv_P3
29131,i-nlsp,sv_P3
4238,ah,email
44640,scps,sv_P1
23608,secure-vmtp,sv_P2
36403,smp,email
57405,mtp,sv_P2
25888,pipe,sv_P5
45534,encap,sv_P2
34981,dsr,sv_P3
11827,cpnx,sv_P5
38950,crtp,sv_P4
11300,sun-nd,sv_P2
17062,ipx-in-ip,sv_P4
47421,merit-inp,sv_P3
37190,wesp,sv_P4
27029,gre,sv_P1
8042,sm (deprecated),sv_P3
43049,nsh,sv_P4
28445,wsn,sv_P1
14425,sps,sv_P1
12897,ipv6-nonxt,sv_P4
1373,rdp,sv_P3
18895,etherip,email
47566,etherip,sv_P5
22373,aggfrag,sv_P4
45772,mux,sv_P3
55902,sat-expak,sv_P5
26554,iplt,sv_P3
10643,ipv6,sv_P2
42967,cftp,sv_P4
11898,secure-vmtp,sv_P3
9254,ah,sv_P4
20226,mfe-nsp,sv_P3
10205,xtp,sv_P5
46583,pnni,sv_P1
31264,irtp,sv_P5
54944,netblt,sv_P1
30247,,sv_P2
18102,ipv6-route,sv_P2
27200,prm,sv_P5
28965,ospfigp,sv_P5
30752,trunk-1,sv_P4
52393,larp,sv_P2
15241,dsr,email
49476,a/n,sv_P1
52997,crtp,email
27740,fire,sv_P2
4881,wesp,sv_P3
44331,iplt,email
46627,prm,sv_P5
29695,chaos,sv_P1
8738,visa,sv_P1
29219,iplt,email
34449,wesp,sv_P2
47982,ospfigp,sv_P4
8032,min-ipv4,sv_P1
2055,idpr-cmtp,sv_P2
25953,aggfrag,sv_P5
23563,fire,email
62368,sun-nd,sv_P5
28538,udplite,sv_P5
6767,stp,sv_P1
30450,ptp,sv_P4
63138,fire,sv_P5
29601,,email
46436,swipe (deprecated),email
5716,nsh,sv_P2
44575,leaf-2,email
55749,nsfnet-igp,sv_P5
22319,sm (deprecated),sv_P5
33344,etherip,sv_P5
59295,merit-inp,sv_P4
31776,irtp,sv_P2
61954,stp,sv_P4
26257,micp (deprecated),email
3795,vrrp,sv_P5
25381,mfe-nsp,sv_P2
21432,br-sat-mon,sv_P5
53441,wb-expak,sv_P1
5729,min-ipv4,sv_P3
22556,ddx,sv_P4
45810,iptm,sv_P2
38244,esp,email
13512,a/n,email
62819,ipip,sv_P2
220,ipv6-frag,sv_P3
49169,tlsp,sv_P2
14302,dccp,sv_P2
65391,bna,sv_P4
44911,,sv_P2
13038,dccp,email
37263,,sv_P5
39353,min-ipv4,sv_P1
14381,tcp,email
31041,ifmp,email
49611,vmtp,sv_P1
45139,leaf-1,sv_P5
62925,crudp,sv_P4
29365,iptm,sv_P3
54856,rohc,sv_P4
51649,ipv6,sv_P1
56959,bbn-rcc-mon,sv_P5
241,ifmp,sv_P5
60880,l2tp,sv_P1
20665,mtp,sv_P3
10019,micp (deprecated),sv_P1
42849,ipcv,email
49675,iptm,sv_P4
63280,rvd,sv_P3
26969,sun-nd,sv_P2
47328,skip,email
17144,isis over ipv4,sv_P3
46563,bbn-rcc-mon,sv_P1
45341,mtp,sv_P5
53111,ipv4,sv_P1
55425,mpls-in-ip,sv_P5
39805,wb-expak,sv_P2
61937,nsfnet-igp,sv_P2
43633,min-ipv4,sv_P2
58884,,email
34455,egp,sv_P1
29891,aggfrag,sv_P1
48463,ifmp,sv_P1
38708,vmtp,email
57025,wsn,sv_P3
52080,pgm,sv_P2
14295,tlsp,sv_P5
52988,srp,sv_P2
56242,rsvp,sv_P5
64125,wb-mon,sv_P3
29698,sctp,email
60062,pim,sv_P3
42283,isis over ipv4,sv_P1
64014,sps,sv_P5
29503,tlsp,sv_P3
42575,dcn-meas,sv_P4
33049,wb-expak,sv_P1
15754,compaq-peer,sv_P5
12157,wsn,email
33073,mpls-in-ip,sv_P3
58878,fire,sv_P4
12485,wsn,email
12432,netblt,sv_P1
28304,idpr-cmtp,sv_P4
64077,wsn,email
18657,cftp,sv_P1
8273,ax.25,sv_P2
63840,ospfigp,sv_P2
7286,igp,sv_P2
55028,ipip,sv_P4
56323,skip,sv_P3
18764,encap,sv_P2
38277,wb-mon,email
60580,ipip,sv_P5
16913,cbt,sv_P5
38014,merit-inp,sv_P2
31516,wesp,sv_P1
21850,ippc,sv_P2
8242,mux,sv_P1
37175,sat-mon,sv_P2
24906,ddx,sv_P5
24998,hip,sv_P2
41595,rvd,sv_P2
40207,iptm,sv_P1
57905,,sv_P1
62336,udplite,sv_P3
57210,vines,sv_P5
15239,ipx-in-ip,sv_P4
44985,ggp,sv_P2
54071,mpls-in-ip,sv_P2
35864,compaq-peer,sv_P5
32729,ipcv,sv_P2
29831,trunk-1,sv_P3
53989,mpls-in-ip,sv_P4
43902,crtp,sv_P5
56396,vrrp,sv_P5
19335,kryptolan,sv_P1
18009,,sv_P5
12507,ipx-in-ip,sv_P3
47109,rsvp,sv_P4
3769,skip,sv_P1
43951,scps,sv_P4
47288,uti,email
7590,xnet,sv_P3
26895,pgm,sv_P2
4788,gre,sv_P4
14926,i-nlsp,sv_P4
51216,eigrp,sv_P3
29209,iatp,email
38378,stp,sv_P1
32826,netblt,email
16768,3pc,sv_P4
5097,stp,email
5413,cphb,sv_P5
15126,pipe,sv_P1
7383,iptm,sv_P2
12786,ippc,email
21414,idpr-cmtp,email
11390,dsr,sv_P3
37081,leaf-2,sv_P1
38550,icmp,email
37103,fc,email
15169,nsfnet-igp,sv_P5
32328,cbt,sv_P2
54044,l2tp,sv_P1
49080,uti,sv_P4
45333,netblt,sv_P4
54823,sscopmce,sv_P5
20763,rohc,email
26688,br-sat-mon,email
38016,xtp,sv_P2
25940,pipe,sv_P2
5056,tcf,sv_P5
13287,micp (deprecated),sv_P3
15485,ipv6-frag,sv_P3
61568,etherip,sv_P2
38387,ipv6-nonxt,sv_P5
39336,sun-nd,sv_P1
35769,bbn-rcc-mon,sv_P2
62346,pnni,email
28724,mpls-in-ip,email
55636,udp,sv_P2
38470,mpls-in-ip,email
56595,ddp,sv_P3
26163,fire,sv_P1
33343,secure-vmtp,sv_P4
1894,wsn,sv_P4
31584,ipv6-opts,email
60696,ggp,sv_P3
38106,tp++,sv_P5
40793,trunk-2,email
43951,sps,sv_P3
42923,snp,sv_P4
9619,ddx,sv_P3
9808,igmp,sv_P5
27213,ax.25,sv_P3
31590,sctp,sv_P3
13631,dgp,sv_P1
48017,ipcomp,sv_P4
10498,emcon,sv_P4
30194,cphb,sv_P5
53227,fire,email
34135,mtp,sv_P5
6281,cpnx,sv_P1
56004,sscopmce,sv_P4
45,visa,sv_P2
51090,egp,sv_P2
9694,tcp,sv_P5
61481,igp,sv_P5
39606,vrrp,sv_P4
57671,ggp,email
11595,pgm,sv_P3
46521,ethernet,email
24933,ipv6-icmp,email
43911,irtp,sv_P3
35682,sun-nd,email
19282,mpls-in-ip,email
8396,rdp,sv_P5
39230,secure-vmtp,sv_P5
44006,bna,sv_P5
10155,sprite-rpc,sv_P3
65253,tcp,sv_P4
53155,sctp,email
1249,bbn-rcc-mon,sv_P5
31969,ospfigp,sv_P2
34036,rvd,sv_P5
47208,argus (deprecated),sv_P1
25290,gmtp,sv_P1
50388,ipcv,email
53000,rsvp,sv_P4
47500,xns-idp,sv_P5
16931,rohc,sv_P1
45276,encap,sv_P4
29094,tp++,email
36142,visa,sv_P1
15681,scc-sp,sv_P4
53900,cphb,sv_P3
26325,ipv6,sv_P2
305,nsfnet-igp,sv_P4
43398,leaf-2,sv_P3
48907,i-nlsp,email
7350,cphb,sv_P1
19594,min-ipv4,sv_P2
11871,iptm,sv_P4
62097,vines,email
60152,sctp,sv_P2
857,sm (deprecated),sv_P5
28059,xns-idp,sv_P1
1177,xtp,sv_P5
40416,cphb,email
63323,pup,sv_P3
60922,hopopt,sv_P2
37270,ptp,sv_P4
1785,pim,sv_P4
17620,sat-expak,sv_P3
21551,encap,sv_P4
7407,cpnx,sv_P4
17134,cftp,email
15101,ethernet,sv_P2
5101,stp,email
