dstport,protocol,tag
24076,crtp,sv_P4
833,mobility header,sv_P4
13905,wb-mon,sv_P5
25452,ipcomp,sv_P2
49547,iptm,sv_P5
1540,ethernet,sv_P2
42162,tlsp,sv_P4
39672,sm,sv_P1
53990,ipv4,sv_P1
57285,ipcv,email
28110,iso-ip,email
65253,pvp,sv_P5
12268,narp,email
43138,nsh,sv_P4
23093,ptp,sv_P5
38364,pvp,sv_P2
57501,crudp,sv_P4
22870,ipv6-nonxt,sv_P4
14292,micp,sv_P1
13002,ddx,sv_P2
34462,qnx,email
16391,nsfnet-igp,sv_P2
20498,qnx,sv_P1
12008,argus,sv_P2
63703,visa,sv_P5
32674,mpls-in-ip,sv_P2
27729,sdrp,sv_P3
63852,trunk-1,email
1202,ifmp,email
30174,fire,sv_P2
54024,ipv4,sv_P2
11242,cphb,sv_P5
5871,nsfnet-igp,sv_P2
36706,pgm,sv_P2
10706,pnni,email
31224,l2tp,sv_P3
31888,netblt,sv_P2
64987,sdrp,sv_P5
36735,iplt,sv_P5
57940,ipv6-opts,sv_P1
11131,iso-tp4,sv_P2
22438,chaos,email
1134,secure-vmtp,sv_P1
64363,cbt,email
2823,kryptolan,email
18040,ipip,sv_P2
10621,ipv4,sv_P5
36501,pgm,sv_P4
24243,egp,email
48148,narp,sv_P1
58596,aris,sv_P2
59275,tp++,sv_P2
38135,crtp,sv_P5
38408,cphb,sv_P2
31559,scc-sp,sv_P3
1531,bna,sv_P4
41375,nsh,sv_P4
26614,vmtp,email
13352,esp,sv_P2
36384,udp,sv_P2
64525,gre,sv_P1
11512,scc-sp,sv_P1
33283,fc,sv_P3
63223,secure-vmtp,sv_P4
29161,mux,sv_P1
23683,chaos,email
33322,igmp,email
1981,mpls-in-ip,sv_P2
22871,hip,sv_P5
18425,visa,email
59958,idpr-cmtp,sv_P4
13334,emcon,sv_P2
49620,wesp,sv_P4
34066,eigrp,sv_P4
35757,bna,sv_P3
36819,emcon,email
61101,smp,sv_P5
16632,trunk-1,sv_P3
20501,igmp,sv_P4
63008,manet,sv_P3
45382,kryptolan,sv_P5
48337,scps,sv_P2
55958,qnx,sv_P4
42214,dgp,sv_P3
34714,il,sv_P3
34375,ipcv,sv_P3
54540,etherip,email
2677,esp,sv_P1
5542,sm,sv_P2
37279,idpr,email
42970,ipv6-icmp,email
59694,ipv6-frag,email
6533,cftp,sv_P3
5131,argus,email
27712,rvd,sv_P5
41276,rsvp-e2e-ignore,email
40397,xtp,sv_P5
64641,isis over ipv4,sv_P3
54648,cftp,sv_P1
55073,uti,sv_P2
28884,dcn-meas,sv_P5
45215,visa,email
41325,dccp,sv_P1
27966,idpr-cmtp,sv_P4
20212,larp,sv_P4
51484,gre,sv_P1
12410,mobility header,email
20263,crtp,sv_P2
11637,ah,sv_P5
31649,sctp,sv_P1
64868,sctp,sv_P1
43454,hopopt,sv_P2
37897,icmp,sv_P5
24419,egp,sv_P5
24182,ax.25,email
23870,egp,sv_P2
7350,nsh,email
29276,xnet,sv_P5
25852,tcf,email
21620,pup,sv_P5
46032,bbn-rcc-mon,email
42050,smp,sv_P1
55084,cpnx,sv_P5
44479,rsvp,sv_P4
46585,min-ipv4,sv_P4
17238,argus,sv_P4
4468,iptm,sv_P5
11744,sctp,sv_P4
23109,sprite-rpc,sv_P3
11495,emcon,sv_P2
16298,i-nlsp,sv_P4
15057,ipcomp,sv_P4
12764,kryptolan,sv_P1
21336,ethernet,email
7963,nvp-ii,sv_P1
53390,pup,sv_P4
26476,pim,sv_P1
60464,iptm,sv_P3
35819,3pc,sv_P4
50625,encap,sv_P5
46840,trunk-2,sv_P1
58110,pipe,sv_P5
46053,tcp,sv_P4
26639,idpr,sv_P4
24222,emcon,sv_P1
18798,rvd,email
56426,mobility header,sv_P4
5285,chaos,sv_P1
62789,aggfrag,sv_P5
83,ipv6-nonxt,sv_P5
25254,min-ipv4,sv_P2
27169,br-sat-mon,sv_P2
3747,uti,sv_P1
12918,wsn,sv_P4
16433,ggp,sv_P4
31171,sprite-rpc,sv_P3
2779,netblt,email
7296,cbt,email
52053,ifmp,sv_P3
7826,ipip,sv_P3
37497,crudp,sv_P5
63862,ipv6,sv_P3
14818,ospfigp,sv_P2
60062,hopopt,email
57915,ipv6-route,sv_P1
50726,ptp,sv_P5
43029,skip,sv_P1
37888,ipv6-frag,sv_P1
43983,fire,sv_P4
62786,iptm,email
40807,udp,sv_P4
3089,pup,sv_P2
5277,hip,sv_P5
6054,ippc,sv_P4
19976,ptp,sv_P4
64729,qnx,email
16090,xtp,sv_P4
36936,swipe,sv_P2
32599,merit-inp,email
53093,narp,sv_P3
33617,crtp,sv_P3
17268,fire,sv_P2
38560,pipe,sv_P5
54878,netblt,email
27113,iatp,sv_P2
21422,leaf-2,sv_P2
18315,ddp,sv_P5
44608,xtp,sv_P3
44980,xtp,sv_P3
45744,visa,sv_P4
856,idrp,sv_P3
36369,swipe,sv_P1
64581,icmp,sv_P4
46154,srp,sv_P5
652,i-nlsp,sv_P1
32543,stp,sv_P1
43624,bna,sv_P5
40827,sprite-rpc,sv_P1
43667,sprite-rpc,email
25002,crtp,sv_P1
7494,iso-ip,sv_P3
64977,ipv6-frag,sv_P1
59561,skip,sv_P4
22245,etherip,sv_P1
45882,br-sat-mon,email
35173,irtp,email
33024,eigrp,sv_P5
16450,idpr,sv_P3
172,stp,sv_P4
62377,pim,sv_P1
1082,shim6,sv_P4
56241,ipv6-opts,email
63253,gre,sv_P2
65501,wsn,sv_P4
50407,aggfrag,sv_P2
43579,sun-nd,sv_P4
34282,icmp,sv_P3
14867,nsfnet-igp,sv_P3
17889,crudp,sv_P3
41848,tp++,email
4164,ipv6,email
7250,dgp,sv_P4
37491,micp,sv_P1
64958,esp,sv_P3
3875,3pc,sv_P2
33957,sps,sv_P5
1982,ipcv,sv_P1
35003,3pc,sv_P4
53719,trunk-2,sv_P2
18231,vines,sv_P2
17977,prm,sv_P3
38482,mux,sv_P4
34014,rsvp-e2e-ignore,sv_P4
35325,srp,sv_P1
54128,trunk-1,sv_P3
41114,pgm,sv_P1
62734,swipe,sv_P4
5602,bbn-rcc-mon,sv_P1
28368,kryptolan,sv_P2
23388,etherip,email
47877,st,sv_P2
49943,iatp,sv_P2
54,mfe-nsp,sv_P4
33419,3pc,email
30385,sat-mon,sv_P1
61287,ipv4,sv_P4
26571,qnx,sv_P1
7147,tcp,sv_P5
22110,dccp,sv_P4
62607,prm,sv_P1
56499,shim6,email
23574,ax.25,email
52347,dgp,sv_P4
13162,pgm,sv_P3
40264,ifmp,sv_P1
31608,irtp,email
15112,dsr,sv_P4
61292,idpr-cmtp,sv_P3
50991,narp,sv_P3
37697,pipe,sv_P1
50307,encap,sv_P1
64945,uti,sv_P1
51962,qnx,sv_P2
46184,sdrp,email
6628,sm,sv_P5
16282,i-nlsp,sv_P3
16550,sprite-rpc,sv_P3
5834,irtp,email
30705,iplt,sv_P3
17284,pipe,sv_P2
36355,aggfrag,email
17164,manet,email
50188,rdp,sv_P2
876,hip,sv_P2
39135,dsr,sv_P4
43615,il,sv_P4
31235,i-nlsp,sv_P5
31881,sctp,sv_P5
60201,irtp,sv_P3
18115,stp,sv_P1
5903,ipx-in-ip,email
39439,idrp,sv_P5
48394,rohc,sv_P3
19848,scps,sv_P3
19711,i-nlsp,sv_P2
41225,egp,sv_P5
35214,esp,sv_P5
31154,irtp,sv_P2
12577,3pc,sv_P1
18997,mux,sv_P2
45368,trunk-1,sv_P4
11299,ggp,sv_P4
62201,igmp,sv_P5
59197,st,sv_P2
61879,emcon,sv_P4
21418,isis over ipv4,sv_P4
41911,mfe-nsp,email
20347,ipv6-nonxt,sv_P3
31856,leaf-2,sv_P3
63155,aris,sv_P3
48683,min-ipv4,sv_P3
23999,egp,sv_P1
1719,sps,sv_P3
32051,pim,sv_P1
38768,uti,sv_P5
48270,etherip,email
46803,dsr,sv_P4
18194,iptm,sv_P2
51455,sprite-rpc,sv_P1
7668,tcf,sv_P5
56527,ipip,sv_P3
14735,hopopt,sv_P2
12826,egp,sv_P1
55361,rsvp-e2e-ignore,sv_P1
64957,iso-ip,sv_P5
11116,aris,sv_P2
55815,prm,sv_P5
10716,netblt,sv_P3
50907,bna,sv_P4
35552,pvp,email
40226,mux,sv_P2
63182,wb-expak,email
50208,tcf,sv_P1
12323,ippc,sv_P4
3553,ipv6-icmp,sv_P1
27303,tcf,sv_P3
43928,vmtp,sv_P3
56065,ipv6,sv_P3
53638,leaf-2,sv_P3
31287,vrrp,sv_P4
46782,vrrp,email
61763,wb-expak,sv_P5
46042,trunk-2,sv_P2
29849,rohc,sv_P3
54314,pgm,sv_P2
36031,esp,sv_P3
53108,vines,sv_P3
47101,igmp,sv_P1
22044,tlsp,sv_P2
34410,dsr,sv_P3
12605,wesp,sv_P3
28754,prm,sv_P5
54263,vrrp,email
47131,ethernet,sv_P5
11035,vines,sv_P1
12972,hip,sv_P1
56364,tcp,sv_P1
31678,sdrp,sv_P3
53194,larp,sv_P1
51389,argus,sv_P4
46301,leaf-2,email
11037,prm,email
6954,esp,sv_P2
21661,mobility header,sv_P3
59373,mfe-nsp,sv_P3
29106,ax.25,email
35208,qnx,sv_P2
25826,udp,sv_P2
59997,udplite,email
33217,rvd,sv_P1
139,ifmp,sv_P2
33873,pgm,sv_P1
64640,il,sv_P2
14549,rohc,sv_P5
12838,visa,sv_P2
16351,udp,sv_P5
61980,wb-mon,sv_P3
47430,ipv6-icmp,sv_P1
32839,ipv6-nonxt,sv_P3
15308,br-sat-mon,sv_P3
23460,dgp,sv_P1
24271,sun-nd,sv_P5
40415,ipv6-icmp,sv_P4
33788,iso-ip,sv_P1
50612,fc,sv_P3
4933,3pc,sv_P3
23947,esp,sv_P2
43221,compaq-peer,sv_P4
53421,pim,sv_P1
15169,compaq-peer,sv_P3
59867,secure-vmtp,sv_P4
35027,icmp,sv_P1
61823,crtp,sv_P4
24894,ggp,sv_P4
49050,esp,sv_P4
5351,hip,sv_P3
1153,wb-mon,sv_P2
49562,bna,sv_P2
42809,rohc,sv_P2
63091,trunk-2,email
59875,ipv6-frag,sv_P5
57700,kryptolan,sv_P1
56349,vrrp,sv_P4
56915,ddp,sv_P2
34923,emcon,email
13137,ipcv,sv_P2
45827,udplite,sv_P1
54182,a/n,email
18458,secure-vmtp,sv_P3
19922,pup,email
37487,vines,sv_P5
55060,rvd,sv_P2
406,bna,sv_P1
29132,secure-vmtp,sv_P5
3538,visa,sv_P3
54004,hip,sv_P5
29249,narp,sv_P4
46307,l2tp,sv_P3
20940,rdp,sv_P1
25776,mtp,sv_P3
34071,nsfnet-igp,email
28229,ipip,sv_P4
29383,srp,sv_P2
540,nvp-ii,sv_P3
46051,ddp,sv_P1
33550,igmp,sv_P3
25672,encap,email
37922,ipv6-nonxt,sv_P2
25994,wb-mon,email
63372,ipv6-nonxt,sv_P3
21074,pvp,sv_P5
20948,igp,sv_P5
62513,mux,sv_P4
34662,secure-vmtp,email
9373,micp,sv_P1
58460,pgm,sv_P2
3535,visa,sv_P3
39107,min-ipv4,sv_P1
54143,sscopmce,sv_P3
16635,idpr-cmtp,sv_P3
48632,tcf,sv_P1
43646,sscopmce,email
28170,idrp,sv_P4
13502,crtp,sv_P3
42119,hmp,sv_P4
36235,sdrp,sv_P1
33272,dccp,sv_P2
26707,stp,sv_P5
23386,sps,sv_P4
47795,stp,sv_P4
15534,bna,sv_P5
55043,wb-mon,sv_P5
37520,leaf-2,sv_P2
19274,rohc,email
28735,ggp,sv_P3
61550,dccp,sv_P5
24085,iatp,sv_P4
55473,igp,sv_P5
1606,wb-mon,sv_P2
38524,sps,email
51767,isis over ipv4,email
55892,sps,sv_P3
63220,gre,sv_P4
36006,ipv4,email
36663,tlsp,sv_P3
28013,udp,sv_P2
14162,igmp,sv_P2
63972,idrp,sv_P1
57122,min-ipv4,sv_P2
33346,scps,email
2768,il,sv_P2
61971,ipv6,sv_P5
40487,iatp,sv_P1
46093,udp,sv_P1
29698,eigrp,sv_P4
17161,aris,sv_P1
17929,tlsp,sv_P1
45920,leaf-2,sv_P5
2854,br-sat-mon,email
55403,ddx,sv_P2
691,ddp,sv_P5
23147,il,sv_P3
43658,eigrp,sv_P5
3814,netblt,sv_P1
41642,pgm,sv_P5
8696,udp,sv_P4
39205,trunk-2,sv_P1
44328,argus,email
30946,ipv6-icmp,email
8958,ddp,sv_P3
56325,crtp,sv_P3
7132,rohc,sv_P1
7650,il,sv_P1
1155,ipv6,email
25976,ipv6-opts,sv_P1
53620,sat-mon,email
23841,emcon,sv_P4
15945,ippc,sv_P4
12403,pgm,sv_P5
62622,idpr-cmtp,sv_P2
42503,vmtp,sv_P2
26857,swipe,sv_P4
19409,ethernet,email
7358,pim,sv_P2
47035,crtp,email
40576,nsh,sv_P5
62861,chaos,sv_P4
13784,igp,sv_P4
62544,kryptolan,sv_P1
32208,ippc,sv_P4
13845,rvd,sv_P1
42317,ospfigp,sv_P1
4884,dgp,email
14698,iptm,sv_P2
65003,gmtp,sv_P1
36784,dsr,sv_P1
43892,pnni,sv_P4
32422,srp,sv_P2
11728,fire,sv_P5
34160,dsr,sv_P1
2770,ippc,sv_P4
29612,aggfrag,email
18211,vrrp,sv_P3
23315,mtp,sv_P3
25509,ah,sv_P5
25646,idpr-cmtp,sv_P3
28635,narp,sv_P5
56323,il,sv_P2
60023,min-ipv4,sv_P3
35877,ipv6-nonxt,sv_P2
42493,crudp,sv_P1
9601,ifmp,email
35557,dccp,sv_P2
35379,mobility header,sv_P1
50704,scc-sp,sv_P1
8394,qnx,sv_P4
367,a/n,sv_P5
61705,skip,sv_P3
53070,fc,sv_P2
49898,wesp,sv_P3
64944,shim6,sv_P2
58318,ifmp,sv_P3
35700,st,sv_P1
46798,chaos,sv_P3
16339,l2tp,sv_P2
18433,argus,sv_P4
30448,br-sat-mon,email
61664,chaos,sv_P3
36900,xtp,email
38296,mfe-nsp,sv_P5
25188,pipe,email
51908,wesp,sv_P4
62756,ddx,sv_P3
32742,leaf-2,sv_P1
35133,rsvp-e2e-ignore,email
34338,hip,sv_P5
27700,sscopmce,sv_P3
103,compaq-peer,sv_P4
21283,ipv6-icmp,sv_P3
64132,vmtp,sv_P3
25352,sps,sv_P4
7829,crudp,sv_P1
29176,skip,email
55540,hopopt,sv_P3
32733,ddx,sv_P2
26633,snp,sv_P4
38486,leaf-1,sv_P4
46238,crtp,email
4591,aris,sv_P4
52255,ptp,sv_P4
49667,kryptolan,sv_P4
30047,compaq-peer,email
45343,ptp,sv_P3
30513,rsvp,email
38616,cbt,sv_P5
18443,ipv6-route,sv_P5
12197,l2tp,sv_P1
57270,icmp,email
4078,iplt,sv_P1
43656,wsn,sv_P4
39354,tp++,sv_P5
59208,ipv6-frag,sv_P1
31379,kryptolan,sv_P2
50935,3pc,sv_P4
33248,srp,sv_P4
55809,stp,sv_P2
7582,micp,sv_P2
14858,udp,sv_P5
9654,isis over ipv4,sv_P5
55766,xtp,email
37848,gmtp,sv_P1
23272,sdrp,sv_P4
12974,udp,sv_P5
27222,sscopmce,sv_P3
33007,netblt,sv_P3
64321,narp,sv_P4
36585,esp,sv_P1
25510,mobility header,sv_P2
55617,pup,sv_P5
36759,idpr,email
40363,hmp,sv_P4
55659,sps,sv_P1
38346,dcn-meas,sv_P3
7371,sun-nd,sv_P5
51714,xtp,sv_P4
53899,hmp,email
19678,stp,sv_P3
37069,iptm,sv_P2
22740,sprite-rpc,sv_P2
13269,cbt,sv_P4
2745,aggfrag,sv_P2
27164,qnx,email
26846,skip,sv_P5
572,3pc,sv_P3
25878,hopopt,sv_P5
54728,sun-nd,sv_P2
24860,cpnx,sv_P3
53645,cbt,sv_P2
49264,dccp,email
14852,crudp,sv_P1
8948,rohc,email
433,tcp,sv_P1
26650,iso-tp4,sv_P3
35117,ipv6-nonxt,sv_P4
37542,xnet,email
29571,cpnx,sv_P5
38677,sscopmce,sv_P2
34608,smp,sv_P2
16016,sctp,sv_P4
17232,i-nlsp,sv_P2
46849,vines,sv_P2
19650,leaf-1,sv_P1
26822,trunk-2,sv_P1
57925,igmp,sv_P2
43573,ddx,sv_P2
48100,rdp,sv_P4
44993,rsvp-e2e-ignore,sv_P5
59549,iso-tp4,sv_P5
13709,sat-expak,sv_P5
37029,ipv6-opts,sv_P3
62627,iptm,sv_P5
22442,leaf-2,sv_P1
242,hmp,sv_P3
9261,ipv6-icmp,sv_P1
13300,mfe-nsp,sv_P3
14968,gmtp,sv_P4
56453,mpls-in-ip,sv_P4
28235,tcp,sv_P1
52126,il,sv_P5
35481,xns-idp,sv_P1
38806,leaf-2,sv_P4
12708,iatp,sv_P2
55969,wb-mon,sv_P5
65137,trunk-2,sv_P4
38321,ddp,sv_P3
26682,rohc,email
64462,xns-idp,sv_P2
19785,ah,email
36016,wb-expak,sv_P1
48653,rvd,sv_P1
58669,iso-tp4,sv_P5
59944,nsfnet-igp,sv_P3
51056,iptm,sv_P1
51170,shim6,sv_P4
54485,sscopmce,sv_P2
46899,mpls-in-ip,sv_P4
60615,scps,sv_P5
45896,br-sat-mon,sv_P3
26083,ipv6-opts,sv_P2
13646,sdrp,sv_P3
10248,crtp,sv_P5
9825,merit-inp,sv_P4
16569,ipv6-icmp,sv_P2
14201,dsr,sv_P1
51335,esp,sv_P3
29870,snp,sv_P2
3845,vmtp,email
9062,secure-vmtp,email
41447,wb-mon,sv_P3
7801,ax.25,sv_P5
9447,fire,sv_P3
20965,nvp-ii,sv_P4
16371,trunk-2,email
25243,mtp,sv_P4
22104,hmp,sv_P3
54289,merit-inp,sv_P5
54023,ipcomp,sv_P3
43274,ipv6-icmp,sv_P2
52092,qnx,sv_P2
32088,iatp,sv_P2
44721,udplite,sv_P1
34979,a/n,sv_P1
10378,esp,sv_P2
1210,stp,sv_P5
34822,trunk-1,email
60783,rdp,sv_P2
15355,rohc,sv_P4
63054,sps,sv_P2
59166,chaos,email
21413,rsvp,sv_P4
41881,narp,sv_P4
11543,mux,sv_P4
40388,smp,sv_P4
55924,pup,sv_P1
58929,sprite-rpc,sv_P2
33083,ipv6-frag,email
63828,hopopt,sv_P5
64610,egp,sv_P2
62046,idrp,sv_P5
56488,rvd,sv_P2
23522,vmtp,sv_P5
50778,pim,email
21739,ethernet,email
27194,sctp,sv_P5
63,visa,sv_P4
33410,i-nlsp,sv_P5
56784,ospfigp,sv_P1
33324,argus,sv_P5
3218,smp,email
7781,hip,sv_P2
32318,mfe-nsp,email
33852,pipe,sv_P4
29584,crtp,sv_P5
20180,pup,sv_P4
59883,br-sat-mon,sv_P1
26879,gre,sv_P2
30769,bbn-rcc-mon,sv_P4
6687,rsvp,sv_P5
28857,shim6,sv_P1
39934,hopopt,sv_P1
62131,rsvp-e2e-ignore,sv_P4
20989,hopopt,email
64594,wb-expak,sv_P4
12683,esp,sv_P5
35586,secure-vmtp,sv_P5
17561,prm,sv_P4
64737,pipe,sv_P4
14699,mux,email
2252,mpls-in-ip,sv_P4
58641,igmp,sv_P3
28849,gmtp,email
54599,gmtp,email
33627,ipcomp,sv_P5
42985,ipcomp,sv_P5
44161,cbt,sv_P5
38473,sun-nd,sv_P5
5,hmp,sv_P4
18582,sat-mon,sv_P5
49838,nvp-ii,sv_P3
42684,dcn-meas,sv_P2
31103,iso-tp4,email
54776,dsr,sv_P4
328,bbn-rcc-mon,email
37521,sdrp,sv_P1
27114,iptm,email
10154,icmp,sv_P5
29611,fire,sv_P3
32735,ipv6-nonxt,email
6216,a/n,sv_P3
46971,ddx,sv_P5
31343,pvp,sv_P1
5020,ggp,sv_P1
1334,crtp,sv_P3
28114,pvp,sv_P1
52081,cftp,sv_P1
44664,hopopt,email
13316,rvd,sv_P4
14543,nvp-ii,sv_P4
48533,pup,sv_P2
46248,cphb,sv_P4
40949,srp,sv_P3
8801,vrrp,sv_P3
32673,ipv6,email
5472,trunk-1,sv_P5
9588,mfe-nsp,sv_P3
29170,xnet,sv_P2
30446,pim,sv_P5
17808,argus,sv_P1
22335,ptp,sv_P1
54919,leaf-2,email
37618,pnni,sv_P4
4373,fc,sv_P4
32381,bbn-rcc-mon,sv_P5
19247,iplt,sv_P1
24794,cphb,sv_P5
8364,sat-expak,sv_P2
35125,ggp,sv_P1
49187,irtp,sv_P1
8066,skip,sv_P5
49397,snp,sv_P4
16039,vmtp,email
17584,snp,sv_P4
40110,secure-vmtp,sv_P4
52506,pim,sv_P5
41849,fire,sv_P5
35716,nvp-ii,email
44264,rsvp-e2e-ignore,sv_P4
25562,micp,sv_P2
65212,nvp-ii,sv_P4
3839,mpls-in-ip,sv_P5
34285,pnni,email
44334,aggfrag,sv_P3
33866,wb-expak,email
24990,sat-mon,sv_P2
29545,narp,email
11590,udplite,sv_P3
2756,sun-nd,sv_P1
56921,dcn-meas,sv_P1
34735,ipv6-nonxt,sv_P5
41875,sps,sv_P3
23491,ddp,sv_P3
6068,smp,sv_P5
3597,cphb,email
64581,pim,sv_P4
33550,stp,sv_P4
30434,iatp,sv_P3
35989,pup,sv_P2
49430,crtp,sv_P1
28738,ospfigp,sv_P3
10472,mtp,sv_P4
15590,shim6,sv_P2
3056,emcon,sv_P4
52405,pipe,sv_P3
31971,igmp,email
39309,trunk-1,sv_P5
34768,pipe,sv_P3
7012,ipv6-opts,sv_P1
26527,min-ipv4,sv_P4
50709,argus,sv_P3
11324,scps,sv_P5
20205,rsvp,sv_P3
24728,emcon,sv_P2
35244,ipv6-frag,sv_P4
24907,ddx,sv_P3
56843,igp,sv_P2
55694,iso-ip,email
20263,vines,sv_P3
44311,vmtp,email
32807,uti,sv_P4
28661,iplt,email
62017,iso-tp4,email
56838,cftp,sv_P5
40366,nsh,sv_P1
23085,cftp,email
25042,ggp,email
16976,uti,email
40722,eigrp,sv_P3
44032,ethernet,sv_P5
32311,sscopmce,email
34543,wb-mon,sv_P5
4999,esp,sv_P1
41948,sprite-rpc,email
30503,ipip,sv_P4
23656,dcn-meas,email
40861,ipv4,sv_P2
42275,etherip,sv_P4
60167,pim,sv_P4
54358,skip,sv_P4
48234,l2tp,sv_P3
15267,mpls-in-ip,sv_P1
51621,iatp,sv_P4
19316,st,sv_P3
47997,nsh,sv_P5
10743,mfe-nsp,email
52307,tlsp,sv_P1
45753,idpr-cmtp,sv_P3
34109,gmtp,sv_P3
20257,wesp,sv_P1
36589,ipx-in-ip,email
18959,iatp,sv_P2
14527,bbn-rcc-mon,sv_P2
64826,igmp,sv_P2
58799,pup,sv_P5
54479,gre,sv_P1
23501,ggp,sv_P1
32190,trunk-2,sv_P1
16003,stp,sv_P2
19486,hopopt,sv_P5
25515,stp,sv_P5
8237,l2tp,sv_P3
7167,ipv6-opts,sv_P1
26182,crudp,sv_P5
63960,iso-tp4,sv_P4
30527,mfe-nsp,email
64764,rsvp,sv_P1
15163,mfe-nsp,sv_P3
8243,vines,sv_P3
49865,fire,sv_P5
6742,iptm,sv_P4
775,srp,email
51675,mux,sv_P3
53935,swipe,sv_P1
55231,merit-inp,sv_P1
11259,stp,sv_P3
60401,compaq-peer,email
63966,ipcv,sv_P2
56363,vrrp,sv_P2
11342,wesp,sv_P1
43711,nvp-ii,sv_P1
2613,rsvp-e2e-ignore,sv_P1
61213,wb-expak,sv_P5
32731,vrrp,sv_P1
303,il,sv_P1
61835,micp,sv_P4
11701,irtp,sv_P1
43864,ifmp,sv_P1
50735,smp,sv_P2
8522,br-sat-mon,email
43830,pvp,email
29751,wesp,sv_P5
54920,mfe-nsp,sv_P4
14390,sprite-rpc,sv_P1
64681,rvd,sv_P4
56239,cphb,email
23130,dccp,email
59164,udplite,sv_P4
61022,il,sv_P2
8377,cftp,sv_P5
15288,swipe,email
50595,emcon,sv_P4
10378,bbn-rcc-mon,sv_P1
63117,ipv4,email
50252,pnni,sv_P5
39960,rsvp,email
56838,vrrp,sv_P5
13506,scc-sp,sv_P4
18936,nsh,sv_P3
64823,a/n,sv_P2
54911,ipv6-route,sv_P4
52994,visa,email
17491,pgm,sv_P5
26177,leaf-2,sv_P2
55123,ddx,sv_P4
1411,scc-sp,sv_P1
14064,compaq-peer,sv_P5
24192,shim6,email
35976,br-sat-mon,sv_P1
51406,iplt,sv_P2
35219,egp,sv_P3
6855,hip,sv_P3
47930,sm,email
40172,rsvp-e2e-ignore,email
10798,uti,sv_P3
53578,bna,sv_P1
41119,dccp,sv_P4
61076,cphb,sv_P2
54261,swipe,email
3548,ospfigp,email
2087,a/n,sv_P2
21454,iatp,sv_P3
19732,gre,sv_P1
27906,swipe,sv_P3
28046,scc-sp,email
37745,idpr-cmtp,sv_P3
29281,sctp,sv_P3
2169,ipv6-icmp,sv_P5
62768,rsvp-e2e-ignore,sv_P2
35613,br-sat-mon,sv_P1
35220,hmp,sv_P3
2696,gmtp,sv_P2
24963,leaf-2,sv_P4
11179,tp++,sv_P4
34653,leaf-1,email
47823,pgm,sv_P5
18733,igp,email
41899,igmp,sv_P1
21709,snp,sv_P4
11907,kryptolan,sv_P2
14111,scps,sv_P4
25333,xnet,sv_P4
21133,udplite,email
23997,secure-vmtp,sv_P2
37659,icmp,sv_P1
65050,pipe,sv_P5
19129,xtp,sv_P1
40610,pnni,sv_P2
26182,st,sv_P1
48444,ipv6-nonxt,sv_P5
36638,dgp,sv_P5
55227,stp,sv_P5
48649,chaos,sv_P3
44908,hopopt,sv_P4
29338,sm,sv_P4
32822,ipv6-frag,sv_P3
1914,encap,sv_P2
50836,ddx,sv_P1
21629,mfe-nsp,sv_P1
37377,ddx,sv_P2
37538,iplt,sv_P5
50937,scps,sv_P3
45593,uti,sv_P3
1062,dccp,sv_P4
13274,ipv6,sv_P2
51524,idrp,sv_P5
35930,ipv6-frag,sv_P2
6296,rdp,sv_P3
10392,igp,email
24857,ipv6-frag,sv_P4
40050,gre,sv_P1
34999,ipx-in-ip,sv_P3
56909,ipcomp,email
1873,sat-mon,sv_P5
21880,sat-expak,email
47654,pipe,sv_P2
53136,mtp,sv_P2
29862,netblt,sv_P4
35776,sprite-rpc,email
17868,iso-tp4,sv_P4
64384,vrrp,sv_P3
2939,stp,sv_P1
29728,dcn-meas,sv_P1
53210,cphb,sv_P1
25360,qnx,sv_P2
32147,igp,email
41641,argus,sv_P1
56817,ipcv,sv_P4
56668,sdrp,sv_P3
28505,wb-mon,sv_P2
19586,br-sat-mon,sv_P3
59044,fc,sv_P4
38554,tp++,sv_P2
15836,pvp,email
31830,swipe,sv_P3
23961,idpr,sv_P3
64917,compaq-peer,sv_P3
54369,ah,sv_P5
4358,hopopt,sv_P5
45053,merit-inp,sv_P1
58263,ethernet,sv_P2
5281,st,sv_P1
28283,mobility header,sv_P5
8144,i-nlsp,sv_P4
49128,wsn,sv_P3
9949,i-nlsp,sv_P5
56825,ddp,sv_P4
21228,xnet,sv_P1
31861,ipv6,sv_P2
605,sscopmce,sv_P3
60838,trunk-2,sv_P2
7947,eigrp,email
40505,swipe,sv_P5
8833,igmp,sv_P1
26487,aris,sv_P4
37055,bna,email
39967,dccp,sv_P3
31988,smp,sv_P5
14566,mobility header,email
43284,swipe,sv_P3
63978,cphb,sv_P4
28217,isis over ipv4,sv_P2
49144,ddx,sv_P1
56323,dsr,sv_P4
62024,wb-mon,sv_P1
15378,sscopmce,sv_P3
34612,sat-expak,sv_P5
45743,vrrp,email
55957,ifmp,sv_P4
7982,qnx,sv_P2
7418,vines,sv_P1
58171,mux,sv_P5
16166,cphb,sv_P5
26373,rsvp-e2e-ignore,sv_P3
22263,min-ipv4,email
42748,micp,sv_P1
11664,stp,sv_P4
56062,l2tp,email
29227,ipv6,sv_P2
38633,ipv6-frag,sv_P2
54696,gmtp,sv_P2
59465,trunk-2,email
27136,vmtp,sv_P2
14823,stp,sv_P2
49217,ipv6-icmp,sv_P3
39353,min-ipv4,sv_P4
